date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year,price_pct_change
2025-08-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,8,2025,0.0
2020-11-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,12.5,0.017,11,2020,
2020-12-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,35.45,0.047,12,2020,183.60000000000002
2021-01-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,21.74,0.028,1,2021,-38.67418899858958
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.75,0.051,2,2021,78.24287028518862
2021-03-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,10.0,0.013,3,2021,-74.19354838709677
2021-04-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,12.5,0.016,4,2021,25.0
2025-04-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,4,2025,1500.0
2025-05-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,5,2025,0.0
2025-06-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,0.0
2020-11-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,23.75,0.032,11,2020,
2020-12-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,45.86,0.061,12,2020,93.09473684210525
2021-01-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,33.12,0.043,1,2021,-27.780200610553862
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,40.0,0.053,2,2021,20.772946859903385
2021-03-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,32.5,0.042,3,2021,-18.75
2021-04-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,55.0,0.071,4,2021,69.23076923076923
2020-11-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,22.5,0.03,11,2020,
2020-12-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,37.05,0.049,12,2020,64.66666666666666
2021-01-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,55.29,0.072,1,2021,49.23076923076923
2021-02-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,48.75,0.064,2,2021,-11.828540423223
2021-03-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,80.0,0.1,3,2021,64.1025641025641
2021-04-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,37.5,0.048,4,2021,-53.125
2025-03-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,3,2025,966.6666666666666
2025-04-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,381.25,0.22,4,2025,-4.6875
2025-05-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,294.12,0.17,5,2025,-22.85377049180328
2025-06-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,295.0,0.17,6,2025,0.2991976064191437
2025-07-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,300.0,0.17,7,2025,1.6949152542372836
2025-08-15,Central Region,Ntcheu,Golomoti,2224,-14.43,34.59,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,8,2025,33.33333333333333
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,76.67,0.1,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,15.090648232685533
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-43.33635539437897
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,72.0,0.096,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,22.55555555555555
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-43.33635539437897
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,250.0,0.14,6,2025,400.0
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,500.0,0.29,8,2025,100.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,63.87,0.085,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,75.24,0.1,12,2020,17.801784875528416
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,50.0,0.065,1,2021,-33.545986177565126
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,300.0,0.17,6,2025,500.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,84.0,0.11,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,74.71,0.099,12,2020,-11.059523809523819
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,90.0,0.12,1,2021,20.46580109757732
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,6,2025,455.55555555555554
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,8,2025,0.0
2025-10-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,10,2025,0.0
2025-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,11,2025,0.0
2025-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,12,2025,0.0
2026-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,1,2026,0.0
2026-02-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,2,2026,0.0
2026-03-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,3,2026,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,406.67,0.54,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,500.0,0.67,12,2020,22.94981188678782
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,500.0,0.65,1,2021,0.0
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,2000.0,1.15,6,2025,300.0
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,2000.0,1.15,8,2025,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,406.67,0.54,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,500.0,0.67,12,2020,22.94981188678782
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,500.0,0.65,1,2021,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,406.67,0.54,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,500.0,0.67,12,2020,22.94981188678782
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,500.0,0.65,1,2021,0.0
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,2000.0,1.15,6,2025,300.0
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,2000.0,1.15,8,2025,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,406.67,0.54,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,500.0,0.67,12,2020,22.94981188678782
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,500.0,0.65,1,2021,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,500.0,0.67,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,500.0,0.67,12,2020,0.0
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,500.0,0.65,1,2021,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,63.87,0.085,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,75.24,0.1,12,2020,17.801784875528416
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,50.0,0.065,1,2021,-33.545986177565126
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,6,2025,500.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,14.0,0.019,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,28.0,0.037,12,2020,100.0
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,37.06,0.049,1,2021,32.35714285714286
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,550.0,0.32,6,2025,1384.0798704803021
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,150.0,0.087,8,2025,-72.72727272727273
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,41.67,0.055,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,100.0,0.13,12,2020,139.98080153587713
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,100.0,0.13,1,2021,0.0
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,100.0
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,8,2025,0.0
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,63.87,0.085,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,75.24,0.1,12,2020,17.801784875528416
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,50.0,0.065,1,2021,-33.545986177565126
2020-11-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,100.0,0.13,11,2020,
2020-12-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,81.18,0.11,12,2020,-18.819999999999993
2021-01-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,32.35,0.042,1,2021,-60.15028332101503
2025-06-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,250.0,0.14,6,2025,672.7975270479134
2025-08-15,Central Region,Ntcheu,Kambilonje,2112,-15.0,34.67,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,200.0,0.12,8,2025,-19.999999999999996
2020-11-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,76.67,0.1,11,2020,
2020-12-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,15.090648232685533
2021-01-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-43.33635539437897
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,100.0,0.13,3,2021,100.0
2021-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,100.0,0.13,4,2021,0.0
2025-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,4,2025,100.0
2025-05-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,5,2025,0.0
2025-06-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,246.67,0.14,6,2025,23.334999999999994
2025-07-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,7,2025,-18.920014594397372
2020-11-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,76.67,0.1,11,2020,
2020-12-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,88.24,0.12,12,2020,15.090648232685533
2021-01-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-43.33635539437897
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,100.0,0.13,3,2021,100.0
2021-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,100.0,0.13,4,2021,0.0
2025-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,200.0,0.12,4,2025,100.0
2025-05-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,241.18,0.14,5,2025,20.589999999999996
2025-06-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,480.0,0.28,6,2025,99.02147773447216
2025-07-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,250.0,0.14,7,2025,-47.916666666666664
2025-08-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,500.0,0.29,8,2025,100.0
2020-11-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,73.33,0.098,11,2020,
2020-12-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020,-31.81508250375017
2021-01-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,0.0
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,50.0,0.064,4,2021,0.0
2020-11-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,26.93,0.036,11,2020,
2020-12-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,34.65,0.046,12,2020,28.666914222057184
2021-01-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,44.12,0.058,1,2021,27.33044733044734
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,40.0,0.053,2,2021,-9.338168631006338
2021-03-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,33.0,0.043,3,2021,-17.500000000000004
2021-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,30.0,0.039,4,2021,-9.090909090909093
2025-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,200.0,0.12,4,2025,566.6666666666667
2025-05-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,241.18,0.14,5,2025,20.589999999999996
2025-06-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,243.75,0.14,6,2025,1.0655941620366427
2025-07-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,250.0,0.14,7,2025,2.564102564102555
2025-08-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,300.0,0.17,8,2025,19.999999999999996
2020-12-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020,
2021-01-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,0.0
2021-02-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,100.0,0.13,4,2021,100.0
