date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year
2024-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,747.5,0.43,9,2024
2024-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,750.0,0.43,10,2024
2024-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,825.0,0.48,11,2024
2024-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,903.12,0.52,12,2024
2025-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1241.18,0.72,1,2025
2025-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1455.56,0.84,2,2025
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,800.0,0.46,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,905.0,0.53,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,828.0,0.48,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1000.0,0.58,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1145.16,0.66,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1204.84,0.69,8,2025
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,20000.0,11.6,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,5588.33,3.25,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1832.0,1.06,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1867.24,1.08,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1896.3,1.09,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1925.0,1.11,8,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,800.0,0.46,6,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,1000.0,0.58,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,3000.0,1.73,9,2025
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,31.93,0.043,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.0,0.051,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.0,0.05,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.0,0.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.0,0.049,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,38.0,0.049,4,2021
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,8,2025
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1157.33,1.54,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1285.88,1.71,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1258.82,1.65,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1250.0,1.64,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1400.0,1.81,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1450.0,1.87,4,2021
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7000.0,4.06,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,6833.33,3.98,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,6500.0,3.75,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,6517.24,3.76,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7666.67,4.42,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7274.19,4.2,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8628.54,4.98,9,2025
2025-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7523.04,4.34,10,2025
2025-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8000.0,4.61,11,2025
2025-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7810.42,4.51,12,2025
2026-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8117.74,4.68,1,2026
2026-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7457.14,4.3,2,2026
2026-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8000.0,4.61,3,2026
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.13,4,2021
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,150.0,0.087,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,150.0,0.087,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,181.82,0.1,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,175.0,0.1,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,125.0,0.072,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,150.0,0.087,8,2025
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,606.67,0.81,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,700.0,0.93,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,782.35,1.02,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,800.0,1.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,800.0,1.03,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,750.0,0.97,4,2021
2023-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,821.88,0.82,1,2023
2023-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,800.0,0.79,2,2023
2023-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,750.0,0.72,7,2023
2023-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1216.67,1.06,10,2023
2023-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1500.0,0.9,11,2023
2023-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1500.0,0.9,12,2023
2024-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1625.0,0.97,1,2024
2024-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1927.27,1.16,2,2024
2024-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2000.0,1.16,9,2024
2024-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2500.0,1.44,10,2024
2024-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2250.0,1.3,11,2024
2024-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2562.5,1.48,12,2024
2025-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3000.0,1.75,1,2025
2025-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3388.89,1.97,2,2025
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3825.0,2.23,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3500.0,2.02,5,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3666.67,2.11,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,4000.0,2.31,9,2025
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.33,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.33,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.31,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.31,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.29,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,1000.0,1.29,4,2021
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,43.6,0.058,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.0,0.051,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.0,0.05,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.0,0.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.0,0.049,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,38.0,0.049,4,2021
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,300.0,0.17,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,300.0,0.17,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,300.0,0.17,7,2025
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,31.93,0.043,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.0,0.051,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.0,0.05,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.0,0.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.0,0.049,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,38.0,0.049,4,2021
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.07,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.06,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.05,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.03,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,800.0,1.03,4,2021
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4093.75,2.38,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4500.0,2.6,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,17000.0,9.81,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3750.0,2.16,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,9,2025
2025-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,10,2025
2025-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4087.5,2.36,11,2025
2025-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4250.0,2.45,12,2025
2026-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,1,2026
2026-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,2,2026
2026-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4000.0,2.31,3,2026
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,800.0,0.46,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,950.0,0.55,7,2025
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,1500.0,0.87,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,1575.0,0.92,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,1900.0,1.1,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2000.0,1.15,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2100.0,1.21,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2350.0,1.36,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2500.0,1.44,9,2025
2025-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2791.67,1.61,10,2025
2025-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2500.0,1.44,11,2025
2025-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2750.0,1.59,12,2025
2026-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2000.0,1.15,1,2026
2026-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,3000.0,1.73,2,2026
2026-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,3000.0,1.73,3,2026
2020-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.07,11,2020
2020-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.06,12,2020
2021-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.05,1,2021
2021-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.05,2,2021
2021-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.03,3,2021
2021-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.03,4,2021
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3500.0,2.03,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3540.0,2.06,4,2025
2025-05-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3760.0,2.17,5,2025
2025-06-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5241.38,3.02,6,2025
2025-07-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4261.29,2.46,7,2025
2025-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3909.68,2.26,8,2025
2025-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4020.83,2.32,9,2025
2025-10-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4631.37,2.67,10,2025
2025-11-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5000.0,2.88,11,2025
2025-12-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5354.17,3.09,12,2025
2026-01-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5500.0,3.17,1,2026
2026-02-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4992.86,2.88,2,2026
2026-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5000.0,2.88,3,2026
2025-03-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,555.56,0.32,3,2025
2025-04-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,659.72,0.38,4,2025
